0;	1.000000e+04;	-2.650745742498753e-02,	-2.160886755801278e-01,	-2.025343017640200e-02;	7.515746026743432e-04,	-6.762433482275247e-04,	-2.349513619982306e-04;
1;	1.000000e+04;	1.249766604021930e+01,	3.298989344985492e+01,	-5.006800573866114e+00;	-7.240746390367623e-01,	6.419724305899985e-01,	2.621841424390687e-01;
2;	1.000000e+04;	4.029901996920592e+01,	6.460416625767126e+02,	8.859807482796325e+01;	-2.946026001986120e-02,	2.318303081996015e-02,	-4.423309688805460e-02;
3;	1.000000e+04;	4.095064435189332e+01,	-1.008273018876459e+01,	8.604414140121467e-01;	3.682387812656858e-01,	7.401059529161654e-01,	-2.668177722155784e-02;
4;	1.000000e+04;	2.699260472917738e+01,	2.629353998385978e+01,	-4.567220366554738e+00;	-8.673273121338705e-01,	6.786801820430286e-01,	-4.834075554533711e-03;
5;	1.000000e+04;	-2.745939405716250e+01,	2.169124185598831e+01,	1.273238437025104e+01;	-5.463593299483134e-01,	-8.266605445748094e-01,	1.412562731826211e-01;
0;	2.000000e+04;	4.231669583978309e-02,	9.013573682436091e-03,	-5.815354737801266e-03;	-6.225129028686096e-04,	1.168128360773076e-03,	-5.101831751191446e-05;
1;	2.000000e+04;	-3.645643905944880e+01,	-1.123586164659653e+01,	1.346264183489999e+01;	5.625293338677114e-01,	-7.961426123555488e-01,	-2.039801432679056e-01;
2;	2.000000e+04;	-1.658785520085761e+01,	6.026495034281698e-02,	-2.536720072400518e+01;	5.765184427438412e-01,	-1.211441865963566e+00,	8.329816172070285e-01;
3;	2.000000e+04;	1.034756767119899e+00,	3.885475552347823e+01,	-1.865245767321063e+00;	-9.032904187207346e-01,	-5.056465731977365e-01,	4.123412512848287e-04;
4;	2.000000e+04;	-5.822906524117978e+01,	-7.297010494814657e-01,	6.218075031238883e+00;	-2.050014137097970e-01,	-7.279755171771293e-01,	1.567712771595949e-01;
5;	2.000000e+04;	6.310802460242796e+00,	4.231301261243363e+01,	-4.311074843052965e+00;	-8.397205288076234e-01,	2.170131058931112e-01,	2.412818146846317e-01;
0;	3.000000e+04;	2.292826930852754e-02,	-2.395167255341133e-01,	-6.171188798021875e-02;	2.948583656445208e-04,	5.404283349421483e-04,	-9.184325214856960e-05;
1;	3.000000e+04;	-4.774562308263518e+01,	3.842107798031954e+01,	1.737044236830305e+01;	-2.642308251086860e-01,	-5.740988154089783e-01,	9.673446858779695e-02;
2;	3.000000e+04;	8.364348824467449e+01,	7.102971089945700e+02,	1.563098448277844e+02;	-1.464425177417496e-02,	1.179381107050837e-01,	-1.737536065177626e-02;
3;	3.000000e+04;	5.036005114808793e+01,	5.271922366441984e+01,	-1.235232596314674e+00;	-4.684556330474866e-01,	1.835013482872931e-01,	-2.931319749457114e-02;
4;	3.000000e+04;	-6.873777562227318e+01,	-2.694963531497886e+01,	1.519814718467361e+01;	1.387602783453818e-01,	-5.617852423868149e-01,	1.234991459191844e-01;
5;	3.000000e+04;	-1.651833776894957e+01,	-3.101887415374991e+01,	1.289437535932075e+01;	1.016138608734551e+00,	-5.715249235283135e-02,	-2.942698973173746e-01;
0;	4.000000e+04;	2.267659444560360e-02,	-2.959894029219759e-01,	-5.694277267995052e-02;	3.738614134524244e-04,	3.740311725616471e-04,	-1.194981135513982e-04;
1;	4.000000e+04;	-4.539782896750015e+01,	5.676513138892475e+01,	1.663297874219760e+01;	-3.751630213936768e-01,	-3.975703937599954e-01,	1.343640942628010e-01;
2;	4.000000e+04;	7.007020676517560e+01,	8.518359355805264e+02,	1.401412884492005e+02;	-1.954309687238213e-02,	5.211647808999091e-02,	-2.762009898169934e-02;
3;	4.000000e+04;	7.197469493029139e+01,	5.566070592492684e+01,	-2.522622364186191e-01;	-2.467076492287631e-01,	2.668196886807437e-01,	-3.499032186479472e-02;
4;	4.000000e+04;	-5.036035961334942e+01,	-5.341091678384828e+01,	2.471855980843861e+01;	4.928016500508269e-01,	-2.945570704065342e-01,	2.730611485794392e-02;
5;	4.000000e+04;	-1.067633953642289e+01,	3.814350233687076e+01,	-7.430209981318449e+00;	-9.577926231616302e-01,	4.553804884181193e-01,	2.284650109319291e-01;
0;	5.000000e+04;	3.648440481504583e-02,	-3.093518987236534e-01,	-6.639230385621608e-02;	2.163346042293542e-04,	5.317444988851729e-04,	-5.822485925278500e-05;
1;	5.000000e+04;	-6.071488595504348e+01,	4.350288825081971e+01,	2.220446476624087e+01;	-1.768834179041332e-01,	-5.421398490448028e-01,	5.989863096746696e-02;
2;	5.000000e+04;	7.978260859652534e+01,	9.321088184784968e+02,	1.562660701517707e+02;	-1.706296416029059e-02,	5.683876404219673e-02,	-2.356862043682528e-02;
3;	5.000000e+04;	6.378084361163951e+01,	8.089469087593808e+01,	-3.467486860142317e+00;	-4.484177187237126e-01,	-8.415791470199252e-03,	-2.631097613495593e-02;
4;	5.000000e+04;	-8.261211916923440e+01,	-1.391514553838468e+01,	1.900052477713161e+01;	4.817288107779848e-02,	-4.836851341978206e-01,	1.821617063984947e-01;
5;	5.000000e+04;	-8.576328389953072e+01,	5.676113529597500e+01,	1.958970886812684e+01;	-3.056872744290897e-01,	-1.198359622896745e-01,	2.185694321223219e-01;
0;	6.000000e+04;	-4.979319077839486e-02,	-3.068403087200410e-01,	-4.905440900069779e-02;	4.748016221668914e-04,	-5.016020509177308e-04,	-1.670335934177648e-04;
1;	6.000000e+04;	2.450385913995995e+01,	6.097137233688332e+01,	-8.251409787066185e+00;	-4.579053603306517e-01,	5.597055009565356e-01,	1.703141430352146e-01;
2;	6.000000e+04;	1.080720179946527e+02,	8.749329585375266e+02,	1.949240343803907e+02;	-8.215947069375859e-03,	1.235210345724743e-01,	-7.770162393054776e-03;
3;	6.000000e+04;	-1.053940175851022e+01,	4.440670460559377e+01,	-4.613593074816938e+00;	-6.378685938051473e-01,	-9.080693125484733e-01,	4.795082530995502e-02;
4;	6.000000e+04;	-7.362410062167766e+01,	-3.845088890042430e+01,	3.175712562810577e+01;	3.261987609866342e-01,	-3.625185742111679e-01,	1.075437037617027e-01;
5;	6.000000e+04;	-1.241864607843778e+00,	3.179030494043760e+01,	-1.523158276110388e+01;	-8.788408058232791e-01,	9.913850957819031e-01,	2.084186958696100e-02;
0;	7.000000e+04;	4.160033828342896e-02,	-9.505800022244101e-02,	-6.514834981076273e-02;	-8.927831375034673e-05,	4.677061341159543e-04,	1.996221517725275e-05;
1;	7.000000e+04;	-7.214917865575110e+01,	2.161002097961051e+01,	2.599903889271170e+01;	8.437316456976957e-02,	-6.184581733802711e-01,	-3.790412125942146e-02;
2;	7.000000e+04;	8.530053148742313e+01,	2.561144298803780e+02,	1.372410595880971e+02;	6.101334159216825e-02,	4.257624749980304e-01,	1.074797670391451e-01;
3;	7.000000e+04;	7.169723309568215e+01,	1.030093665384062e+02,	-5.743825496826514e+00;	-4.358871088612957e-01,	-9.429189560575857e-02,	-1.275259876401691e-02;
4;	7.000000e+04;	-8.018355561084689e+00,	-5.479953330149665e+01,	3.186895651763236e+01;	7.202102656167674e-01,	2.028580396847533e-01,	-2.671993452016888e-01;
5;	7.000000e+04;	-5.425505533914361e+01,	7.361478665616261e+01,	-4.151549400447990e+00;	-5.916127303417563e-01,	3.103821569149655e-01,	2.112670466169507e-01;
0;	8.000000e+04;	5.423621405543660e-02,	-3.068881251848575e-01,	-3.829427352006291e-02;	-3.540913212396843e-04,	6.373535909529230e-04,	1.549117361233189e-04;
1;	8.000000e+04;	-6.145116924898613e+01,	-1.226850152685765e+01,	2.146602842061289e+01;	4.549104342522737e-01,	-6.210604211947398e-01,	-1.689789142064989e-01;
2;	8.000000e+04;	1.576970440098257e+01,	1.095424425766926e+03,	6.578569040669592e+01;	-2.000450807412182e-02,	-7.880450300354452e-02,	-3.294684699647025e-02;
3;	8.000000e+04;	7.766640737213568e+01,	1.132883469350630e+02,	-1.165748632683444e+01;	-4.315547784092200e-01,	-1.210981911022992e-01,	2.723860280492722e-02;
4;	8.000000e+04;	-7.173280627051207e+01,	3.789236193193354e+01,	-6.198004147494546e+00;	-5.329204591129477e-01,	-2.334733493940050e-01,	2.739968469115003e-01;
5;	8.000000e+04;	-6.250440817843928e+01,	8.297308036171665e+01,	-3.592791158823760e+00;	-5.600953099932195e-01,	3.185048884433024e-01,	1.955003506092392e-01;
0;	9.000000e+04;	3.478330470729291e-02,	-3.963983216037574e-01,	-9.337408929910949e-02;	1.711025159922571e-04,	4.457041420436207e-04,	-4.420576472719805e-05;
1;	9.000000e+04;	-7.845397751245390e+01,	5.395980858262984e+01,	2.827151372016058e+01;	-1.191246417200324e-01,	-4.834461512547252e-01,	3.474134343445289e-02;
2;	9.000000e+04;	1.275988246639630e+02,	1.190588633876537e+03,	2.368124616791281e+02;	-7.838156121933063e-03,	9.009202346736470e-02,	-8.067336563212740e-03;
3;	9.000000e+04;	1.771025625562447e+02,	1.017021639346801e+02,	-1.554287870879396e+01;	-1.182606650154299e-01,	1.591698488141518e-01,	-6.658418023123118e-03;
4;	9.000000e+04;	-8.180471638422911e+01,	3.778794390824539e+01,	-3.917589040472199e+00;	-4.688905545159823e-01,	-2.206194380794452e-01,	2.721064260990970e-01;
5;	9.000000e+04;	-1.929341921781886e+02,	1.351284309173697e+02,	5.721874885614250e+01;	-2.199667303906559e-01,	1.833671443961872e-02,	1.395245436251496e-01;
0;	1.000000e+05;	3.584977664094879e-02,	-3.701780836332056e-01,	-1.164902511340150e-02;	4.230416330442734e-04,	6.921150873456765e-05,	-1.453720373553087e-04;
1;	1.000000e+05;	-2.816243811732487e+01,	1.034122721579737e+02,	1.155849199506936e+01;	-4.308104417617376e-01,	-1.203419361685899e-02,	1.506039328499335e-01;
2;	1.000000e+05;	-2.550156752471792e+01,	9.560708679010553e+02,	3.590497097715636e-01;	-1.759414499783417e-02,	-1.573270660773261e-01,	-3.241878505598236e-02;
3;	1.000000e+05;	8.577547740876338e+01,	-3.549065320480347e+01,	-1.480026712159400e+00;	7.072197733742137e-01,	1.946374077002166e-01,	-4.780496140665331e-02;
4;	1.000000e+05;	-1.078569740515265e+02,	2.729123991949726e+01,	1.217463533509931e+01;	-2.501769682394746e-01,	-2.722016228328700e-01,	2.677238582517311e-01;
5;	1.000000e+05;	-1.202325926472232e+01,	-2.788414576689627e+01,	2.352046426161137e+01;	1.043560946724693e+00,	2.170511622859071e-01,	-8.427946242887764e-01;
0;	1.100000e+05;	-6.887546757312416e-02,	-4.472582119152317e-01,	-5.553402879997473e-02;	3.638562409300200e-04,	-6.248839821623312e-04,	-1.286958952336794e-04;
1;	1.100000e+05;	3.891153636597664e+01,	6.128392760935853e+01,	-1.243239444244997e+01;	-3.188808014518617e-01,	6.704822857658758e-01,	1.210831139933324e-01;
2;	1.100000e+05;	1.225858122874991e+02,	1.343529494323618e+03,	2.365559658155340e+02;	-9.807472322247438e-03,	6.206892544832746e-02,	-1.214740892842446e-02;
3;	1.100000e+05;	6.662858361610854e+01,	1.222727223159569e+02,	-1.650206648947015e+01;	-4.593129614915079e-01,	-2.264758248283908e-01,	7.938952542641878e-02;
4;	1.100000e+05;	-1.141317579895266e+02,	2.789013824942311e+01,	1.468437725548048e+01;	-2.272657801798411e-01,	-2.469363805833780e-01,	2.695088286725654e-01;
5;	1.100000e+05;	-2.929375675689778e+02,	9.237750668456113e+01,	1.577478234521740e+02;	1.398360721583620e-01,	-1.320077744641581e-01,	-2.611832738364969e-02;
0;	1.200000e+05;	-3.568847081166626e-02,	-3.206270062490500e-01,	1.561844399765251e-02;	2.228785753782320e-04,	-7.048034058642302e-04,	-7.946075155118933e-05;
1;	1.200000e+05;	4.664192418877182e+01,	4.454556028507596e+01,	-1.518738364317917e+01;	-1.877533751590642e-01,	8.141168552827517e-01,	7.904743675255785e-02;
2;	1.200000e+05;	-3.027951624173931e+01,	9.540977710844027e+02,	-6.722182936520903e+00;	-1.649354409712318e-02,	-1.670715781662942e-01,	-3.131585617718648e-02;
3;	1.200000e+05;	1.541080116851177e+02,	1.502230326368988e+02,	-3.159915966250741e+01;	-3.049887901927291e-01,	-2.013735333467735e-02,	4.791636715074963e-02;
4;	1.200000e+05;	-1.302774873216791e+02,	5.941602485108648e+00,	4.075584299066031e+01;	-2.304230989817091e-03,	-2.533792646235230e-01,	2.215335733287716e-01;
5;	1.200000e+05;	-3.449133642338886e+02,	1.164618371883275e+02,	1.861072083834618e+02;	1.196104411783023e-01,	-1.148793473914404e-01,	-2.185741654599321e-02;
0;	1.300000e+05;	-5.809061579017005e-03,	-5.105009316865391e-01,	-9.102470536045562e-02;	3.469673050198184e-04,	5.207814207113119e-06,	-1.263210590186429e-04;
1;	1.300000e+05;	-3.043467903554658e+01,	1.167968088951257e+02,	1.252092233949225e+01;	-4.025527567324999e-01,	7.821130832702854e-03,	1.378388605966198e-01;
2;	1.300000e+05;	1.410759982950746e+02,	1.415726525223852e+03,	2.654414099942919e+02;	-7.043009751951455e-03,	7.657956576084156e-02,	-7.589266445802429e-03;
3;	1.300000e+05;	1.516586536002835e+01,	-4.291235643000842e+01,	-2.859036283982999e-01;	1.156703966040522e+00,	-3.728788782201635e-01,	-1.612429132755016e-01;
4;	1.300000e+05;	-1.178915265438397e+02,	-2.839451587560479e+01,	7.018151291133339e+01;	2.695828367848269e-01,	-2.102798969899819e-01,	9.137022124046003e-02;
5;	1.300000e+05;	-2.371779931691421e+02,	1.964298501513168e+02,	6.212612609790245e+01;	-2.810172790127637e-01,	1.246600281464836e-01,	1.358637385294550e-01;
0;	1.400000e+05;	-4.462332135483432e-02,	-3.728840248410242e-01,	-9.401455234748468e-03;	-6.445462316755973e-04,	-8.395016884392431e-04,	2.338165350372259e-04;
1;	1.400000e+05;	3.612280638503433e+01,	-2.149465383387325e+01,	-1.271025309106596e+01;	6.885044730954196e-01,	9.102194984708785e-01,	-2.167821967185840e-01;
2;	1.400000e+05;	1.282001358021636e+01,	1.367179419349758e+03,	7.208077020886310e+01;	-1.603831721188205e-02,	-8.984496434929821e-02,	-2.746272787694112e-02;
3;	1.400000e+05;	1.653724061693037e+02,	1.583268953701737e+02,	-3.860999295172325e+01;	-3.164188690436719e-01,	-3.415567710171501e-02,	6.201352464326205e-02;
4;	1.400000e+05;	-1.015601060612175e+01,	-4.983792786519503e+01,	5.141568681180274e+01;	6.788865617542412e-01,	1.742837061297250e-01,	-4.363790854644190e-01;
5;	1.400000e+05;	-2.047314491755032e+02,	1.860832889481511e+02,	4.460080703126889e+01;	-3.305711067171123e-01,	1.747535525218549e-01,	1.445554930671223e-01;
0;	1.500000e+05;	-9.851073923700865e-02,	-3.658812061088097e-01,	-6.662082166248422e-02;	1.815338429430310e-04,	-7.933215792945507e-04,	-8.234579297776303e-05;
1;	1.500000e+05;	5.000766983555044e+01,	4.763996866597212e+01,	-1.610061787095366e+01;	-1.679817323377212e-01,	7.967680127541362e-01,	7.276773150710046e-02;
2;	1.500000e+05;	1.654235413263041e+02,	1.115525033481598e+03,	2.877913944356305e+02;	4.945779314996420e-03,	1.594753560369998e-01,	1.327014126423310e-02;
3;	1.500000e+05;	2.754416039980656e+02,	5.323161706102444e+01,	-5.568036717012184e+01;	1.108174530903090e-01,	1.845913912802534e-01,	-2.930122017783849e-02;
4;	1.500000e+05;	-1.559422036606782e+02,	1.734380397351982e+01,	4.758789499609752e+01;	-3.288237272782323e-02,	-1.908729186735728e-01,	2.120964433222578e-01;
5;	1.500000e+05;	-5.107818889637832e+02,	1.865624762043863e+02,	2.717974869377472e+02;	9.576741782942938e-02,	-8.563474235438792e-02,	-2.192199777529610e-02;
0;	1.600000e+05;	6.029064035957782e-02,	-5.981816004983830e-01,	-9.827417995672966e-02;	1.396745340155595e-04,	3.831021613764003e-04,	-3.268277996591975e-05;
1;	1.600000e+05;	-1.006042434438661e+02,	7.641702007711868e+01,	3.539425540977516e+01;	-1.057381433077577e-01,	-4.012797599266187e-01,	2.769903075649362e-02;
2;	1.600000e+05;	1.116377548043271e+02,	1.833593363491495e+03,	2.345406844404082e+02;	-1.101121708525146e-02,	5.868359519351157e-03,	-1.620634561983337e-02;
3;	1.600000e+05;	2.349090259657040e+02,	3.023174535620787e+01,	-5.172195316224839e+01;	1.794455314431185e-01,	2.082972336341596e-01,	-4.655040101265758e-02;
4;	1.600000e+05;	-1.288659441724700e+02,	4.910203928830442e+01,	2.803982907176000e+00;	-3.386094181250154e-01,	-9.719511072656910e-02,	2.568494839200840e-01;
5;	1.600000e+05;	-3.162653098896217e+02,	2.510508120995453e+02,	9.201931880843797e+01;	-2.539515892962186e-01,	1.203694405372254e-01,	1.216663356550705e-01;
0;	1.700000e+05;	1.058012526609231e-01,	-4.075686796725220e-01,	-3.896207429994269e-02;	1.302772083627841e-05,	4.914776220489979e-04,	1.261750313196538e-05;
1;	1.700000e+05;	-1.064040142321181e+02,	5.233253069899549e+01,	3.683668975191092e+01;	1.387181871385485e-02,	-4.670171372863595e-01,	-1.408846363130065e-02;
2;	1.700000e+05;	-2.288228124304393e+01,	1.245271787436330e+03,	1.241106821776606e+01;	-1.413484152388957e-02,	-1.424134652536877e-01,	-2.638630198676682e-02;
3;	1.700000e+05;	2.496084745211054e+02,	5.773678205300577e+01,	-5.919921157964258e+01;	1.174089470554486e-01,	1.992833175912683e-01,	-3.383227790665094e-02;
4;	1.700000e+05;	-1.747194712007334e+02,	1.956188257824727e+01,	5.808782489540514e+01;	-1.682580409639302e-02,	-1.617197780449430e-01,	1.938251082526255e-01;
5;	1.700000e+05;	-6.231714059852576e+02,	3.696747533249969e+02,	2.555001673879027e+02;	-1.022270277438615e-01,	1.915630366858183e-02,	6.614447232848474e-02;
0;	1.800000e+05;	-1.891966730007477e-02,	-5.237309993929457e-01,	-1.083623755301642e-01;	3.689668523752152e-04,	-7.314122409517321e-05,	-6.593098089417213e-05;
1;	1.800000e+05;	-4.222574676698366e+01,	1.363590913174789e+02,	1.688341657375848e+01;	-3.567028456580337e-01,	-1.378470973717420e-02,	1.193381467020788e-01;
2;	1.800000e+05;	1.912282026982823e+02,	1.391226602003723e+03,	3.308303919900959e+02;	4.002640914953482e-03,	1.391056174663517e-01,	1.076211079800705e-02;
3;	1.800000e+05;	8.061541647049708e+01,	-4.864333247341371e+01,	-1.706037994692540e+01;	7.429680549080774e-01,	9.517002403690090e-02,	-1.744843698699306e-01;
4;	1.800000e+05;	2.228986870772038e+01,	7.713583800202501e+00,	-2.094451759736608e+01;	-7.175417719229836e-01,	9.716329751491204e-01,	-8.311348256324114e-01;
5;	1.800000e+05;	-6.852717705413496e+02,	3.975151922176560e+02,	2.872551003759292e+02;	-8.821044861238519e-02,	1.391678428230293e-02,	5.909003459757414e-02;
0;	1.900000e+05;	4.653168466040708e-02,	-6.885993058213832e-01,	-1.207828374821454e-01;	1.135832738978692e-04,	3.345176817931603e-04,	4.435670428707233e-05;
1;	1.900000e+05;	-1.107750752999078e+02,	7.300612602851193e+01,	3.853808365755107e+01;	-5.661308980176626e-02,	-4.115270457270181e-01,	1.021512971363737e-02;
2;	1.900000e+05;	1.584860861366518e+02,	2.154526640993134e+03,	3.094852659246703e+02;	-7.727435770477093e-03,	2.753300454606150e-02,	-1.045548349197304e-02;
3;	1.900000e+05;	2.844792234148819e+02,	1.407109878464738e+02,	-7.087190381775892e+01;	-7.672584493682824e-02,	1.181417611659753e-01,	1.391014751420629e-02;
4;	1.900000e+05;	2.563350899245928e+01,	1.508477971517077e+00,	-1.613183557986331e+01;	-5.412334160268205e-01,	9.927401824575416e-01,	-1.000522284862611e+00;
